"ID2009","Candidate","State","Constituency_No2009","Position2009","Sex","Party2009","Constituency_Name2009","Vote_Share_Percentage2009","Margin_Percentage2009","ReNominated","ID2014","Candidate2014","Constituency_No2014","Position2014","Party2014","Constituency_Name2014","Vote_Share_Percentage2014","Margin_Percentage2014","PostGraduate","CriminalCase","Moveable","Immoveable"
3109,"NANJEGOWDU. K.","Tamil_Nadu",9,2,"M","ADMK","KRISHNAGIRI",34.47,21.5,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31010,"THAMARAISELVAN. R","Tamil_Nadu",10,1,"M","DMK","DHARMAPURI",47.01,17.47,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,2495808
31010,"SENTHIL. R. DR.","Tamil_Nadu",10,2,"M","PMK","DHARMAPURI",29.54,16.24,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31011,"VENUGOPAL.D","Tamil_Nadu",11,1,"M","DMK","TIRUVANNAMALAI",51.97,17.64,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2010000,5e+07
31011,"GURU (A) GURUNATHAN. J","Tamil_Nadu",11,2,"M","PMK","TIRUVANNAMALAI",34.33,27.55,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31012,"KRISHNASSWAMY M","Tamil_Nadu",12,1,"M","INC","ARANI",47.16,12.7,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
31012,"SUBRAMANIYAN N","Tamil_Nadu",12,2,"M","ADMK","ARANI",34.46,21.89,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31013,"ANANDAN M","Tamil_Nadu",13,1,"M","ADMK","VILUPPURAM",38.53,0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,698275,4405000
31013,"SWAMIDURAI K","Tamil_Nadu",13,2,"M","VCK","VILUPPURAM",38.17,22.17,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5428733,23300000
31014,"SANKAR ADHI","Tamil_Nadu",14,1,"M","DMK","KALLAKURICHI",42.53,12.7,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3676061,14400000
31014,"DHANARAJU K","Tamil_Nadu",14,2,"M","PMK","KALLAKURICHI",29.83,14.36,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,5215233,9653100
31015,"SEMMALAI S","Tamil_Nadu",15,1,"M","ADMK","SALEM",42.48,5.19,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7541513,NA
31015,"THANGKABALU K V","Tamil_Nadu",15,2,"M","INC","SALEM",37.29,23.86,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,23800000,NA
31016,"GANDHISELVAN.S","Tamil_Nadu",16,1,"M","DMK","NAMAKKAL",43.95,12.12,1,31016,"GANDHISELVAN.S",16,2,"DMK","NAMAKKAL",25.4,11.52,1,0,3035391,NA
31016,"VAIRAM TAMILARASI.V","Tamil_Nadu",16,2,"F","ADMK","NAMAKKAL",31.83,22.43,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,870695,NA
31017,"GANESHAMURTHI.A.","Tamil_Nadu",17,1,"M","MDMK","ERODE",37.05,6.43,1,31017,"GANESHAMURTHI.A",17,2,"MDMK","ERODE",25.33,3.78,0,0,NA,NA
31017,"ELANGOVAN.E.V.K.S.","Tamil_Nadu",17,2,"M","INC","ERODE",30.61,16.72,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31018,"SIVASAMI C","Tamil_Nadu",18,1,"M","ADMK","TIRUPPUR",39.87,11.51,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
31018,"KHARVENTHAN S K","Tamil_Nadu",18,2,"M","INC","TIRUPPUR",28.36,15.52,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31019,"RAJA A","Tamil_Nadu",19,1,"M","DMK","NILGIRIS",44.64,12.12,1,31019,"RAJA, A.",19,2,"DMK","NILGIRIS",38.45,33.46,1,0,8516228,4098000
31019,"KRISHNAN C","Tamil_Nadu",19,2,"M","MDMK","NILGIRIS",32.52,21.72,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1030000,1340000
31020,"NATARAJAN.P.R.","Tamil_Nadu",20,1,"M","CPM","COIMBATORE",35.58,4.69,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31020,"PRABHU.R","Tamil_Nadu",20,2,"M","INC","COIMBATORE",30.88,15.34,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31021,"SUGUMAR.K","Tamil_Nadu",21,1,"M","ADMK","POLLACHI",39.66,5.97,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31021,"SHANMUGASUNDARAM.K","Tamil_Nadu",21,2,"M","DMK","POLLACHI",33.69,20.34,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31022,"CHITTHAN N S V","Tamil_Nadu",22,1,"M","INC","DINDIGUL",44.06,6.62,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3926856,11500000
31022,"BAALASUBRAMANI P","Tamil_Nadu",22,2,"M","ADMK","DINDIGUL",37.44,25.15,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2167139,22800000
31023,"THAMBIDURAI.M","Tamil_Nadu",23,1,"M","ADMK","KARUR",46.14,5.73,1,31023,"THAMBIDURAI,M.",23,1,"ADMK","KARUR",51.67,18.66,1,1,1895789,NA
31023,"PALLANISHAMY. K.C.","Tamil_Nadu",23,2,"M","DMK","KARUR",40.41,34.2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31024,"KUMAR.P","Tamil_Nadu",24,1,"M","ADMK","TIRUCHIRAPPALLI",41.59,0.6,1,31024,"KUMAR.P",24,1,"ADMK","TIRUCHIRAPPALLI",46.39,15.23,1,0,545000,NA
31024,"SARUBALA.R.THONDAIMAN","Tamil_Nadu",24,2,"F","INC","TIRUCHIRAPPALLI",40.99,32.39,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,6565209,2004645
31025,"NAPOLEON,D.","Tamil_Nadu",25,1,"M","DMK","PERAMBALUR",47.91,9.32,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22200000,NA
31025,"BALASUBRAMANIAN,K.K.","Tamil_Nadu",25,2,"M","ADMK","PERAMBALUR",38.59,29.66,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31026,"ALAGIRI S","Tamil_Nadu",26,1,"M","INC","CUDDALORE",42.76,3.14,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31026,"SAMPATH M C","Tamil_Nadu",26,2,"M","ADMK","CUDDALORE",39.62,27.19,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1568975,NA
31027,"THIRUMAAVALAVAN, THOL","Tamil_Nadu",27,1,"M","VCK","CHIDAMBARAM",49.3,11.39,1,31027,"THIRUMAAVALAVAN, THOL",27,2,"VCK","CHIDAMBARAM",27.66,2.02,1,1,NA,NA
31027,"PONNUSWAMY,E","Tamil_Nadu",27,2,"M","PMK","CHIDAMBARAM",37.91,30.29,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31028,"MANIYAN O.S.","Tamil_Nadu",28,1,"M","ADMK","MAYILADUTHURAI",45.54,4.61,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
31028,"MANI SHANKAR AIYAR","Tamil_Nadu",28,2,"M","INC","MAYILADUTHURAI",40.93,35.33,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31029,"VIJAYAN A K S","Tamil_Nadu",29,1,"M","DMK","NAGAPATTINAM",48.48,6.29,1,31029,"VIJAYAN. A.K.S",29,2,"DMK","NAGAPATTINAM",34.82,25.24,0,0,3488000,NA
31029,"SELVARAJ M","Tamil_Nadu",29,2,"M","CPI","NAGAPATTINAM",42.2,35.46,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,658604,NA
31030,"PALANIMANICKAM.S.S","Tamil_Nadu",30,1,"M","DMK","THANJAVUR",50.55,12.6,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5478591,NA
31030,"DURAI.BALAKRISHNAN","Tamil_Nadu",30,2,"M","MDMK","THANJAVUR",37.95,30.05,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,882997,NA
31031,"CHIDAMBARAM  P","Tamil_Nadu",31,1,"M","INC","SIVAGANGA",43.13,0.43,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA
31031,"RAJA KANNAPPAN  R.S.","Tamil_Nadu",31,2,"M","ADMK","SIVAGANGA",42.69,34.95,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
31032,"ALAGIRI M.K","Tamil_Nadu",32,1,"M","DMK","MADURAI",54.48,17.81,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.04e+08,8.8e+07
31032,"MOHAN P","Tamil_Nadu",32,2,"M","CPM","MADURAI",36.67,29.8,1,31010,"MOHAN.P.S",10,2,"ADMK","DHARMAPURI",35.51,19.14,0,0,372012,1215000
31033,"AARON RASHID.J.M","Tamil_Nadu",33,1,"M","INC","THENI",42.54,0.79,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31033,"THANGA TAMILSELVAN","Tamil_Nadu",33,2,"M","ADMK","THENI",41.76,32.9,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31034,"MANICKA TAGORE","Tamil_Nadu",34,1,"M","INC","VIRUDHUNAGAR",40.02,2.05,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1672211,NA
31034,"VAIKO","Tamil_Nadu",34,2,"M","MDMK","VIRUDHUNAGAR",37.96,21.65,1,31034,"VAIKO",34,2,"MDMK","VIRUDHUNAGAR",25.83,1.94,0,0,NA,NA
31035,"SIVAKUMAR @ J.K. RITHEESH. K","Tamil_Nadu",35,1,"M","DMK","RAMANATHAPURAM",37.92,8.99,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA
31035,"SATHIAMOORTHY. V","Tamil_Nadu",35,2,"M","ADMK","RAMANATHAPURAM",28.93,12.43,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31036,"JEYADURAI.S.R","Tamil_Nadu",36,1,"M","DMK","THOOTHUKKUDI",47.4,11.68,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4e+07,17100000
31036,"CYNTHIA PANDIAN.DR","Tamil_Nadu",36,2,"F","ADMK","THOOTHUKKUDI",35.72,26.36,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
31037,"LINGAM P","Tamil_Nadu",37,1,"M","CPI","TENKASI",37.69,4.65,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,184365,90000
31037,"VELLAIPANDI G","Tamil_Nadu",37,2,"M","INC","TENKASI",33.04,17.4,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,220000,1400000
31038,"RAMASUBBU S","Tamil_Nadu",38,1,"M","INC","TIRUNELVELI",39.23,3.04,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23400000,16800000
31038,"ANNAMALAI K","Tamil_Nadu",38,2,"M","ADMK","TIRUNELVELI",36.19,22.7,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9725000,92900000
31039,"HELEN DAVIDSON  J","Tamil_Nadu",39,1,"F","DMK","KANNIYAKUMARI",41.81,8.58,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9085728,3750000
31039,"RADHAKRISHNAN P","Tamil_Nadu",39,2,"M","BJP","KANNIYAKUMARI",33.24,22.06,1,31039,"RADHAKRISHNAN P.",39,1,"BJP","KANNIYAKUMARI",37.64,12.99,1,0,302496,1
3201,"KHAGEN DAS","Tripura",1,1,"M","CPM","TRIPURA WEST",60.14,26.51,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2109550,1439226
3201,"SUDIP ROY BARMAN","Tripura",1,2,"M","INC","TRIPURA WEST",33.63,30.91,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,6384426,2041747
3202,"BAJU BAN RIYAN","Tripura",2,1,"M","CPM","TRIPURA EAST",63.47,36,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1924025,798901
3202,"DIBA CHANDRA HRANGKHAWL","Tripura",2,2,"M","INC","TRIPURA EAST",27.47,23.33,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,750,25000
3401,"VIJAY BAHUGUNA","Uttarakhand",1,1,"M","INC","TEHRI GARHWAL",45.04,9.06,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,4380321,9671452
3401,"JASPAL RANA","Uttarakhand",1,2,"M","BJP","TEHRI GARHWAL",35.98,23.25,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7372084,6365200
3402,"SATPAL MAHARAJ","Uttarakhand",2,1,"M","INC","GARHWAL",44.41,3.26,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.8e+07,84100000
3402,"LT. GEN(RETD) TEJPAL SINGH RAWAT P.V.S.M, V.S.M","Uttarakhand",2,2,"M","BJP","GARHWAL",41.15,34.66,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2e+05,3900000
3403,"PRADEEP TAMTA","Uttarakhand",3,1,"M","INC","ALMORA",41.77,1.45,1,3403,"PRADEEP TAMTA",3,2,"INC","ALMORA",38.46,36.14,1,0,410000,205000
3403,"AJAY TAMTA","Uttarakhand",3,2,"M","BJP","ALMORA",40.33,31.05,1,3403,"AJAY TAMTA",3,1,"BJP","ALMORA",53.03,14.58,0,0,360000,151000
3404,"K.C. SINGH BABA","Uttarakhand",4,1,"M","INC","NAINITAL-UDHAMSINGH NAGAR",42.64,11.73,1,3404,"K.C.SINGH BABA",4,2,"INC","NAINITAL-UDHAMSINGH NAGAR",31.96,26.58,0,0,NA,NA
3404,"BACHI SINGH RAWAT","Uttarakhand",4,2,"M","BJP","NAINITAL-UDHAMSINGH NAGAR",30.91,11.87,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA
3405,"HARISH RAWAT","Uttarakhand",5,1,"M","INC","HARDWAR",42.16,16.17,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,8375334,3450000
3405,"SWAMI YATINDRANAND GIRI","Uttarakhand",5,2,"M","BJP","HARDWAR",25.99,2.99,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,811229,5e+05
3405,"SHAHZAD","Uttarakhand",5,3,"M","BSP","HARDWAR",23.01,18.34,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,753642,1.2e+07
3301,"JAGDISH SINGH RANA","Uttar_Pradesh",1,1,"M","BSP","SAHARANPUR",43.21,10.34,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2360977,24500000
3301,"RASHEED MASOOD","Uttar_Pradesh",1,2,"M","SP","SAHARANPUR",32.87,20.71,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,10600000,35300000
3302,"TABASSUM BEGUM","Uttar_Pradesh",2,1,"F","BSP","KAIRANA",39.05,3.1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1817328,9850000
3302,"HUKUM SINGH","Uttar_Pradesh",2,2,"M","BJP","KAIRANA",35.96,18.75,1,3302,"HUKUM SINGH",2,1,"BJP","KAIRANA",50.56,21.16,0,0,4593296,8917370
3303,"KADIR RANA","Uttar_Pradesh",3,1,"M","BSP","MUZAFFARNAGAR",36.96,2.76,1,3303,"KADIR RANA",3,2,"BSP","MUZAFFARNAGAR",22.78,8.26,0,1,20800000,30700000
3303,"ANURADHA CHAUDHARY","Uttar_Pradesh",3,2,"F","RLD","MUZAFFARNAGAR",34.19,19.87,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,65100000,13600000
3304,"SANJAY SINGH CHAUHAN","Uttar_Pradesh",4,1,"M","RLD","BIJNOR",34.57,4.02,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3652624,NA
3304,"SHAHID SIDDIQUI","Uttar_Pradesh",4,2,"M","BSP","BIJNOR",30.55,18.51,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3305316,10500000
3305,"YASHVIR SINGH","Uttar_Pradesh",5,1,"M","SP","NAGINA",36.49,9.28,0,3305,"YASHVIR SINGH",5,2,"SP","NAGINA",29.23,3.16,0,0,384562,4e+05
3305,"RAM KISHAN SINGH","Uttar_Pradesh",5,2,"M","BSP","NAGINA",27.22,1.87,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3014145,5965000
3305,"MUNSIRAM","Uttar_Pradesh",5,3,"M","RLD","NAGINA",25.34,20.4,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2161554,7200000
3306,"MOHAMMED AZHARUDDIN","Uttar_Pradesh",6,1,"M","INC","MORADABAD",39.59,6.45,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14200000,1.2e+07
3306,"KUNWAR SARVESH KUMAR ALIAS RAKESH","Uttar_Pradesh",6,2,"M","BJP","MORADABAD",33.14,13.74,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4194798,19400000
3307,"JAYA PRADA NAHATA","Uttar_Pradesh",7,1,"F","SP","RAMPUR",38.06,5.1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15900000,1.13e+08
3307,"BEGUM NOOR BANO URF MEHTAB ZAMANI BEGUM","Uttar_Pradesh",7,2,"F","INC","RAMPUR",32.96,17.27,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4103386,23500000
3308,"DR. SHAFIQUR RAHMAN BARQ","Uttar_Pradesh",8,1,"M","BSP","SAMBHAL",30.42,1.97,1,3308,"DR SHAFIQ- UR RAHMAN BARQ",8,2,"SP","SAMBHAL",33.59,9.69,0,0,2709762,4350000
3308,"IQBAL MEHMOOD","Uttar_Pradesh",8,2,"M","SP","SAMBHAL",28.44,9.49,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1641036,8500000
3309,"DEVENDRA NAGPAL","Uttar_Pradesh",9,1,"M","RLD","AMROHA",40.09,13.04,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,34100000,98300000
3309,"MEHBOOB ALI","Uttar_Pradesh",9,2,"M","SP","AMROHA",27.05,2.93,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2736796,46600000
3309,"MAUDOOD MADNI","Uttar_Pradesh",9,3,"M","BSP","AMROHA",24.12,21.73,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4376000,2150000
33010,"RAJENDRA AGARWAL","Uttar_Pradesh",10,1,"M","BJP","MEERUT",31.9,6.48,1,33010,"RAJENDRA AGARWAL",10,1,"BJP","MEERUT",47.87,20.87,1,0,2370691,NA
33010,"MALOOK NAGAR","Uttar_Pradesh",10,2,"M","BSP","MEERUT",25.42,0.2,1,3304,"MALOOK NAGAR",4,3,"BSP","BIJNOR",21.7,19.41,0,0,65400000,1.08e+08
33010,"SHAHID MANZOOR","Uttar_Pradesh",10,3,"M","SP","MEERUT",25.22,16.84,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,4511739,13700000
33011,"AJIT SINGH","Uttar_Pradesh",11,1,"M","RLD","BAGHPAT",38.88,10.27,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15600000,41700000
33011,"MUKESH SHARMA","Uttar_Pradesh",11,2,"M","BSP","BAGHPAT",28.61,6.3,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,19900000,42800000
33011,"SOMPAL","Uttar_Pradesh",11,3,"M","INC","BAGHPAT",22.32,14.88,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3593551,27700000
33012,"RAJNATH SINGH","Uttar_Pradesh",12,1,"M","BJP","GHAZIABAD",43.34,10.93,1,33035,"RAJ NATH SINGH",35,1,"BJP","LUCKNOW",54.27,26.38,1,1,4880703,1e+07
33012,"SURENDRA PRAKASH GOEL","Uttar_Pradesh",12,2,"M","INC","GHAZIABAD",32.41,10.69,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2211898,24900000
33012,"PT. AMAR PAL SHARMA","Uttar_Pradesh",12,3,"M","BSP","GHAZIABAD",21.73,21.22,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6151094,63400000
33013,"SURENDRA SINGH NAGAR","Uttar_Pradesh",13,1,"M","BSP","GAUTAM BUDDH NAGAR",33.24,2.15,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2.55e+08,2.41e+08
33013,"MAHESH KUMAR SHARMA","Uttar_Pradesh",13,2,"M","BJP","GAUTAM BUDDH NAGAR",31.08,15.04,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,90600000,69800000
33014,"KAMLESH","Uttar_Pradesh",14,1,"M","SP","BULANDSHAHR",35.34,9.88,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,886755,125000
33014,"ASHOK KUMAR PRADHAN","Uttar_Pradesh",14,2,"M","BJP","BULANDSHAHR",25.46,4.19,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8940207,6324650
33014,"RAJ KUMAR GAUTAM","Uttar_Pradesh",14,3,"M","BSP","BULANDSHAHR",21.27,6.3,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,736238,603290
33015,"RAJ KUMARI CHAUHAN","Uttar_Pradesh",15,1,"F","BSP","ALIGARH",27.95,2.39,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6938506,28700000
33015,"ZAFAR ALAM","Uttar_Pradesh",15,2,"M","SP","ALIGARH",25.56,1.61,1,33015,"ZAFAR ALAM",15,3,"SP","ALIGARH",21.26,15.37,0,0,33200000,1.23e+08
33015,"BIJENDRA SINGH","Uttar_Pradesh",15,3,"M","INC","ALIGARH",23.95,5.6,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1068000,4345000
33016,"SARIKA SINGH","Uttar_Pradesh",16,1,"F","RLD","HATHRAS",38.23,5.68,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,825272,NA
33016,"RAJENDRA KUMAR","Uttar_Pradesh",16,2,"M","BSP","HATHRAS",32.55,14.79,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,875000,2e+05
33017,"JAYANT CHAUDHARY","Uttar_Pradesh",17,1,"M","RLD","MATHURA",52.29,23.35,1,33017,"JAYANT CHAUDHARY",17,2,"RLD","MATHURA",22.65,6.53,1,1,22800000,11900000
33017,"SHYAM SUNDER SHARMA","Uttar_Pradesh",17,2,"M","BSP","MATHURA",28.94,17.18,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,4532475,23700000
33018,"DR. RAMSHANKAR","Uttar_Pradesh",18,1,"M","BJP","AGRA",31.48,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1238200,3e+05
33018,"KUNWAR CHAND (VAKIL)","Uttar_Pradesh",18,2,"M","BSP","AGRA",29.98,8.13,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1186491,3679000
33018,"RAMJI LAL SUMAN","Uttar_Pradesh",18,3,"M","SP","AGRA",21.85,7.42,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,689757,16700000
33019,"SEEMA UPADHYAY","Uttar_Pradesh",19,1,"F","BSP","FATEHPUR SIKRI",30.19,1.43,1,33019,"SEEMA UPADHYAY",19,2,"BSP","FATEHPUR SIKRI",26.19,4.14,0,0,8156096,24800000
33019,"RAJ BABBAR","Uttar_Pradesh",19,2,"M","INC","FATEHPUR SIKRI",28.75,6.51,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,63100000,60100000
33019,"RAJA MAHENDRA ARIDAMAN SINGH","Uttar_Pradesh",19,3,"M","BJP","FATEHPUR SIKRI",22.25,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10700000,NA
33020,"PROF. S.P. SINGH BAGHEL","Uttar_Pradesh",20,2,"M","BSP","FIROZABAD",32.08,17.25,0,33020,"PROF. S.P. SINGH BAGHEL",20,2,"BJP","FIROZABAD",38.07,27.31,1,0,2103086,17800000
33021,"MULAYAM SINGH YADAV","Uttar_Pradesh",21,1,"M","SP","MAINPURI",56.44,24.9,1,33021,"MULAYAM SINGH YADAV",21,1,"SP","MAINPURI",59.64,36.49,1,0,14900000,7374154
33021,"VINAY SHAKYA","Uttar_Pradesh",21,2,"M","BSP","MAINPURI",31.54,23.45,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1609441,7702000
33022,"KALYAN SINGH R O MADHOLI","Uttar_Pradesh",22,1,"M","IND","ETAH",48.57,22.59,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,826507,7800000
33022,"KUNWAR DEVENDRA SINGH YADAV","Uttar_Pradesh",22,2,"M","BSP","ETAH",25.97,10.37,1,33022,"KU. DEVENDRA SINGH YADAV",22,2,"SP","ETAH",29.58,14.77,1,0,1.67e+08,91500000
33023,"DHARMENDRA YADAV","Uttar_Pradesh",23,1,"M","SP","BADAUN",31.7,4.41,1,33023,"DHARMENDRA YADAV",23,1,"SP","BADAUN",48.5,16.19,0,0,1799687,1.9e+07
33023,"DHARAM YADAV URF D. P. YADAV","Uttar_Pradesh",23,2,"M","BSP","BADAUN",27.29,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.35e+08,69400000
33023,"SALEEM IQBAL SHERWANI","Uttar_Pradesh",23,3,"M","INC","BADAUN",26.29,16.24,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.54e+08,49300000
33024,"MENKA GANDHI","Uttar_Pradesh",24,1,"F","BJP","AONLA",30.73,1.09,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,33200000,NA
33024,"DHARMENDRA KUMAR","Uttar_Pradesh",24,2,"M","SP","AONLA",29.64,4.89,1,33024,"DHARMENDRA KUMAR",24,1,"BJP","AONLA",41.17,13.9,0,1,2529471,NA
33024,"KUNWAR SARVRAJ SINGH","Uttar_Pradesh",24,3,"M","BSP","AONLA",24.75,16.77,1,33024,"KUNWAR SARVRAJ SINGH",24,2,"SP","AONLA",27.27,8.16,1,1,9630548,NA
33025,"PRAVEEN SINGH ARON","Uttar_Pradesh",25,1,"M","INC","BAREILLY",31.31,1.32,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,24400000,NA
33025,"SANTOSH GANGWAR","Uttar_Pradesh",25,2,"M","BJP","BAREILLY",29.99,4.2,1,33025,"SANTOSH KUMAR GANGWAR",25,1,"BJP","BAREILLY",50.91,23.65,1,0,10200000,NA
33025,"ISLAM SABIR ANSARI","Uttar_Pradesh",25,3,"M","BSP","BAREILLY",25.79,15.37,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,718614,NA
33026,"FEROZE VARUN GANDHI","Uttar_Pradesh",26,1,"M","BJP","PILIBHIT",50.09,33.61,1,33038,"FEROZE VARUN GANDHI",38,1,"BJP","SULTANPUR",42.52,18.54,0,1,17100000,32100000
33027,"MITHLESH","Uttar_Pradesh",27,1,"M","SP","SHAHJAHANPUR",32.43,8.91,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4518655,4017000
33027,"SUNITA SINGH","Uttar_Pradesh",27,2,"F","BSP","SHAHJAHANPUR",23.53,2.27,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,52800000,6300000
33027,"KRISHNA RAJ","Uttar_Pradesh",27,3,"F","BJP","SHAHJAHANPUR",21.25,7.54,1,33027,"KRISHNA RAJ",27,1,"BJP","SHAHJAHANPUR",46.48,20.85,1,1,4352932,8550000
33028,"ZAFAR ALI NAQVI","Uttar_Pradesh",28,1,"M","INC","KHERI",26.13,1.24,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1297370,NA
33028,"ILIYAS AZMI","Uttar_Pradesh",28,2,"M","BSP","KHERI",24.89,1.89,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2117316,NA
